Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2019-02-24 14:00,BTCUSD,4084.05,4084.34,3725.6,3795.0,2553.2,9881320.66
2019-02-24 13:00,BTCUSD,4108.01,4118.6,4060.68,4084.05,488.08,1997534.36
2019-02-24 12:00,BTCUSD,4132.25,4133.0,4100.57,4108.01,286.61,1179854.84
2019-02-24 11:00,BTCUSD,4137.07,4138.57,4131.0,4132.25,129.59,535940.72
2019-02-24 10:00,BTCUSD,4132.5,4139.95,4130.0,4137.07,86.26,356703.57
2019-02-24 09:00,BTCUSD,4132.92,4142.0,4120.72,4132.5,137.95,569887.02
2019-02-24 08:00,BTCUSD,4163.07,4163.09,4127.83,4132.92,184.04,762630.3
2019-02-24 07:00,BTCUSD,4160.0,4163.09,4153.14,4163.07,114.07,474501.08
2019-02-24 06:00,BTCUSD,4159.0,4168.99,4158.0,4160.0,224.05,932656.71
2019-02-24 05:00,BTCUSD,4151.0,4163.64,4150.0,4159.0,195.68,813122.31
2019-02-24 04:00,BTCUSD,4162.51,4169.34,4150.0,4151.0,387.0,1609784.74
2019-02-24 03:00,BTCUSD,4150.01,4188.79,4144.99,4162.51,1010.19,4209727.21
2019-02-24 02:00,BTCUSD,4132.53,4163.36,4129.0,4150.01,511.33,2118285.3
2019-02-24 01:00,BTCUSD,4126.56,4139.0,4119.66,4132.53,409.58,1691370.26
2019-02-24 00:00,BTCUSD,4110.0,4130.99,4109.99,4126.56,277.53,1143054.69
2019-02-23 23:00,BTCUSD,4114.99,4115.03,4106.0,4110.0,275.15,1131385.04
2019-02-23 22:00,BTCUSD,4106.28,4119.83,4100.0,4114.99,505.09,2076912.08
2019-02-23 21:00,BTCUSD,4140.99,4140.99,4105.01,4106.28,521.68,2149720.38
2019-02-23 20:00,BTCUSD,4098.5,4156.1,4098.5,4140.99,915.61,3785214.56
2019-02-23 19:00,BTCUSD,4093.6,4128.57,4093.59,4098.5,921.6,3789579.01
2019-02-23 18:00,BTCUSD,4089.76,4134.45,4078.8,4093.6,1271.08,5213348.19
2019-02-23 17:00,BTCUSD,3960.02,4090.0,3948.34,4089.76,2516.35,10084874.68
2019-02-23 16:00,BTCUSD,3925.0,3975.0,3923.11,3960.02,501.25,1980877.19
2019-02-23 15:00,BTCUSD,3933.84,3933.84,3912.27,3925.0,254.04,996852.91
2019-02-23 14:00,BTCUSD,3932.99,3933.84,3932.14,3933.84,101.73,400100.24
2019-02-23 13:00,BTCUSD,3938.0,3939.55,3930.0,3932.99,137.35,540474.34
2019-02-23 12:00,BTCUSD,3937.01,3939.05,3931.6,3938.0,96.77,380905.08
2019-02-23 11:00,BTCUSD,3937.99,3943.02,3933.61,3937.01,103.47,407526.88
2019-02-23 10:00,BTCUSD,3932.0,3938.0,3931.89,3937.99,46.23,181940.25
2019-02-23 09:00,BTCUSD,3922.38,3932.0,3915.36,3932.0,101.76,399061.91
2019-02-23 08:00,BTCUSD,3927.01,3927.01,3911.3,3922.38,108.96,427060.69
2019-02-23 07:00,BTCUSD,3929.72,3930.0,3924.86,3927.01,120.05,471450.21
2019-02-23 06:00,BTCUSD,3927.98,3930.0,3923.05,3929.72,99.71,391611.52
2019-02-23 05:00,BTCUSD,3926.24,3927.99,3915.44,3927.98,174.65,684961.88
2019-02-23 04:00,BTCUSD,3943.92,3943.92,3921.0,3926.24,299.4,1176714.11
2019-02-23 03:00,BTCUSD,3940.0,3943.92,3938.0,3943.92,168.85,665190.41
2019-02-23 02:00,BTCUSD,3947.5,3948.0,3939.39,3940.0,220.94,870934.35
2019-02-23 01:00,BTCUSD,3937.5,3947.5,3936.24,3947.5,151.08,595395.28
2019-02-23 00:00,BTCUSD,3942.02,3942.02,3933.09,3937.5,268.77,1058622.51
2019-02-22 23:00,BTCUSD,3946.0,3950.68,3942.01,3942.02,230.47,909933.99
2019-02-22 22:00,BTCUSD,3941.26,3948.15,3941.0,3946.0,261.1,1029968.77
2019-02-22 21:00,BTCUSD,3932.26,3945.56,3930.99,3941.26,329.51,1298359.48
2019-02-22 20:00,BTCUSD,3938.0,3945.0,3930.99,3932.26,375.01,1476079.52
2019-02-22 19:00,BTCUSD,3943.15,3949.22,3937.5,3938.0,415.63,1639526.51
2019-02-22 18:00,BTCUSD,3941.55,3944.0,3940.72,3943.15,249.64,984136.18
2019-02-22 17:00,BTCUSD,3930.01,3941.98,3924.29,3941.55,418.86,1646667.78
2019-02-22 16:00,BTCUSD,3930.94,3939.67,3927.14,3930.01,289.88,1139969.79
2019-02-22 15:00,BTCUSD,3944.92,3947.52,3921.22,3930.94,540.45,2123994.86
2019-02-22 14:00,BTCUSD,3946.48,3951.48,3933.47,3944.92,408.2,1609771.95
2019-02-22 13:00,BTCUSD,3930.24,3956.43,3930.0,3946.48,333.95,1317482.26
2019-02-22 12:00,BTCUSD,3926.08,3942.92,3924.99,3930.24,310.01,1219070.96
2019-02-22 11:00,BTCUSD,3922.35,3929.67,3917.78,3926.08,203.24,797550.53
2019-02-22 10:00,BTCUSD,3924.43,3928.65,3916.8,3922.35,132.07,518179.81
2019-02-22 09:00,BTCUSD,3929.0,3932.04,3918.5,3924.43,211.98,831946.41
2019-02-22 08:00,BTCUSD,3893.0,3929.0,3890.5,3929.0,457.26,1790356.67
2019-02-22 07:00,BTCUSD,3914.0,3914.0,3886.15,3893.0,661.08,2575209.09
2019-02-22 06:00,BTCUSD,3914.51,3919.5,3913.99,3914.0,145.55,569957.31
2019-02-22 05:00,BTCUSD,3915.92,3923.6,3914.5,3914.51,174.24,682773.78
2019-02-22 04:00,BTCUSD,3914.01,3916.62,3913.99,3915.92,201.57,789087.62
2019-02-22 03:00,BTCUSD,3919.99,3922.15,3912.87,3914.01,215.67,844603.74
2019-02-22 02:00,BTCUSD,3907.4,3923.81,3907.19,3919.99,396.93,1555553.66
2019-02-22 01:00,BTCUSD,3898.68,3909.0,3897.54,3907.4,253.36,988869.04
2019-02-22 00:00,BTCUSD,3897.71,3904.36,3897.05,3898.68,261.47,1019875.09
2019-02-21 23:00,BTCUSD,3886.49,3897.71,3886.01,3897.71,219.42,853747.71
2019-02-21 22:00,BTCUSD,3897.55,3898.74,3885.93,3886.49,192.77,750114.44
2019-02-21 21:00,BTCUSD,3891.51,3901.53,3891.5,3897.55,253.38,987520.09
2019-02-21 20:00,BTCUSD,3887.44,3900.0,3887.43,3891.51,283.72,1104984.09
2019-02-21 19:00,BTCUSD,3880.51,3887.44,3880.01,3887.44,197.22,765877.74
2019-02-21 18:00,BTCUSD,3892.41,3892.42,3878.0,3880.51,200.45,779128.51
2019-02-21 17:00,BTCUSD,3886.05,3893.0,3886.04,3892.41,289.48,1125775.17
2019-02-21 16:00,BTCUSD,3894.8,3894.8,3883.98,3886.05,375.28,1459078.43
2019-02-21 15:00,BTCUSD,3899.11,3900.0,3891.47,3894.8,243.63,949013.64
2019-02-21 14:00,BTCUSD,3910.01,3910.01,3899.01,3899.11,220.15,858951.25
2019-02-21 13:00,BTCUSD,3892.82,3911.92,3887.7,3910.01,242.92,947868.96
2019-02-21 12:00,BTCUSD,3892.99,3900.0,3889.47,3892.82,227.12,884685.76
2019-02-21 11:00,BTCUSD,3896.99,3896.99,3869.45,3892.99,445.03,1727473.22
2019-02-21 10:00,BTCUSD,3896.03,3900.0,3889.67,3896.99,158.59,617455.48
2019-02-21 09:00,BTCUSD,3912.49,3919.66,3880.0,3896.03,549.56,2143743.2
2019-02-21 08:00,BTCUSD,3931.89,3931.89,3902.01,3912.49,318.07,1246147.15
2019-02-21 07:00,BTCUSD,3926.37,3934.95,3925.01,3931.89,123.59,485869.08
2019-02-21 06:00,BTCUSD,3951.12,3988.0,3917.02,3926.37,1117.12,4402056.55
2019-02-21 05:00,BTCUSD,3931.12,3953.82,3931.12,3951.12,800.5,3156063.27
2019-02-21 04:00,BTCUSD,3942.0,3942.01,3929.0,3931.12,223.87,880776.77
2019-02-21 03:00,BTCUSD,3922.28,3944.42,3917.6,3942.0,359.67,1413044.13
2019-02-21 02:00,BTCUSD,3919.9,3928.0,3919.89,3922.28,203.05,796503.5
2019-02-21 01:00,BTCUSD,3925.0,3925.08,3915.6,3919.9,394.21,1545348.64
2019-02-21 00:00,BTCUSD,3938.99,3939.0,3915.01,3925.0,559.67,2196165.88
2019-02-20 23:00,BTCUSD,3925.52,3945.45,3921.2,3938.99,739.32,2907578.89
2019-02-20 22:00,BTCUSD,3914.14,3929.98,3913.01,3925.52,272.15,1067692.03
2019-02-20 21:00,BTCUSD,3931.38,3939.17,3914.13,3914.14,557.87,2192025.52
2019-02-20 20:00,BTCUSD,3923.99,3936.6,3923.99,3931.38,560.61,2203179.71
2019-02-20 19:00,BTCUSD,3923.91,3924.0,3913.01,3923.99,345.83,1355494.44
2019-02-20 18:00,BTCUSD,3915.02,3924.0,3909.99,3923.91,400.55,1568225.36
2019-02-20 17:00,BTCUSD,3917.17,3928.48,3915.0,3915.02,396.45,1555214.01
2019-02-20 16:00,BTCUSD,3908.82,3925.0,3908.0,3917.17,552.23,2163237.92
2019-02-20 15:00,BTCUSD,3923.0,3928.13,3902.5,3908.82,309.67,1212263.43
2019-02-20 14:00,BTCUSD,3915.4,3923.0,3908.13,3923.0,242.86,951215.55
2019-02-20 13:00,BTCUSD,3945.29,3967.19,3907.27,3915.4,469.1,1847303.09
2019-02-20 12:00,BTCUSD,3926.01,3945.31,3921.18,3945.29,356.58,1403255.48
2019-02-20 11:00,BTCUSD,3936.94,3938.04,3921.19,3926.01,193.01,758347.47
2019-02-20 10:00,BTCUSD,3913.0,3947.48,3906.87,3936.94,568.62,2236307.09
2019-02-20 09:00,BTCUSD,3917.75,3917.75,3905.0,3913.0,183.37,716918.74
2019-02-20 08:00,BTCUSD,3893.7,3917.76,3887.31,3917.75,218.88,854276.32
2019-02-20 07:00,BTCUSD,3884.06,3903.47,3884.05,3893.7,188.89,735306.57
2019-02-20 06:00,BTCUSD,3883.88,3891.41,3878.0,3884.06,145.49,564990.79
2019-02-20 05:00,BTCUSD,3888.46,3890.0,3871.4,3883.88,348.52,1351725.2
2019-02-20 04:00,BTCUSD,3892.51,3900.0,3888.45,3888.46,167.28,651485.68
2019-02-20 03:00,BTCUSD,3901.65,3908.37,3891.5,3892.51,206.8,806587.26
2019-02-20 02:00,BTCUSD,3894.22,3901.66,3883.81,3901.65,162.03,630326.41
2019-02-20 01:00,BTCUSD,3878.8,3895.1,3871.81,3894.22,251.97,978864.63
2019-02-20 00:00,BTCUSD,3888.01,3897.98,3867.13,3878.8,487.46,1890820.75
2019-02-19 23:00,BTCUSD,3910.21,3911.11,3887.06,3888.01,336.24,1310874.02
2019-02-19 22:00,BTCUSD,3886.99,3918.0,3886.99,3910.21,412.74,1611597.35
2019-02-19 21:00,BTCUSD,3928.51,3938.87,3866.3,3886.99,1132.18,4429855.28
2019-02-19 20:00,BTCUSD,3949.99,3950.0,3928.43,3928.51,467.89,1841617.66
2019-02-19 19:00,BTCUSD,3928.79,3950.0,3928.43,3949.99,497.39,1960138.66
2019-02-19 18:00,BTCUSD,3937.01,3937.01,3925.03,3928.79,412.46,1620812.91
2019-02-19 17:00,BTCUSD,3939.28,3942.69,3915.62,3937.01,796.51,3129463.48
2019-02-19 16:00,BTCUSD,3949.78,3960.3,3937.5,3939.28,995.49,3926244.82
2019-02-19 15:00,BTCUSD,3932.02,3969.25,3932.01,3949.78,826.12,3261675.27
2019-02-19 14:00,BTCUSD,3954.03,3969.54,3906.24,3932.02,1340.22,5275192.62
2019-02-19 13:00,BTCUSD,3889.45,3967.74,3888.47,3954.03,1228.1,4825625.04
2019-02-19 12:00,BTCUSD,3873.0,3894.77,3872.99,3889.45,327.12,1271510.1
2019-02-19 11:00,BTCUSD,3871.83,3873.0,3866.01,3873.0,107.0,414107.76
2019-02-19 10:00,BTCUSD,3860.17,3872.0,3852.0,3871.83,250.35,966845.32
2019-02-19 09:00,BTCUSD,3887.05,3890.0,3856.74,3860.17,322.3,1248298.91
2019-02-19 08:00,BTCUSD,3889.4,3894.42,3882.24,3887.05,165.78,644311.03
2019-02-19 07:00,BTCUSD,3878.81,3893.45,3876.96,3889.4,311.58,1211139.01
2019-02-19 06:00,BTCUSD,3869.94,3879.84,3868.43,3878.81,122.07,472724.59
2019-02-19 05:00,BTCUSD,3872.59,3882.12,3858.01,3869.94,283.38,1097154.68
2019-02-19 04:00,BTCUSD,3868.0,3885.0,3865.16,3872.59,419.85,1627005.05
2019-02-19 03:00,BTCUSD,3859.78,3870.0,3859.21,3868.0,215.33,832466.03
2019-02-19 02:00,BTCUSD,3866.59,3875.93,3857.0,3859.78,478.11,1848531.33
2019-02-19 01:00,BTCUSD,3929.49,3929.5,3841.54,3866.59,1147.17,4453438.86
2019-02-19 00:00,BTCUSD,3867.0,3957.74,3866.99,3929.49,1199.82,4701929.68
2019-02-18 23:00,BTCUSD,3855.99,3873.48,3855.99,3867.0,343.97,1330107.94
2019-02-18 22:00,BTCUSD,3851.5,3857.46,3829.15,3855.99,391.54,1506269.74
2019-02-18 21:00,BTCUSD,3862.37,3875.0,3851.5,3851.5,305.09,1179543.12
2019-02-18 20:00,BTCUSD,3868.73,3868.97,3851.89,3862.37,496.51,1917378.8
2019-02-18 19:00,BTCUSD,3882.0,3886.99,3864.1,3868.73,429.44,1664999.57
2019-02-18 18:00,BTCUSD,3867.12,3895.7,3860.54,3882.0,617.51,2397911.08
2019-02-18 17:00,BTCUSD,3859.99,3878.25,3841.3,3867.12,530.36,2046914.9
2019-02-18 16:00,BTCUSD,3806.72,3917.0,3805.93,3859.99,1926.51,7451146.81
2019-02-18 15:00,BTCUSD,3795.01,3807.36,3778.98,3806.72,861.64,3270213.37
2019-02-18 14:00,BTCUSD,3798.27,3830.41,3786.0,3795.01,946.19,3602725.29
2019-02-18 13:00,BTCUSD,3735.33,3817.02,3720.0,3798.27,1563.21,5903026.29
2019-02-18 12:00,BTCUSD,3706.31,3743.3,3692.53,3735.33,825.47,3066813.73
2019-02-18 11:00,BTCUSD,3687.1,3717.85,3687.09,3706.31,326.74,1209349.43
2019-02-18 10:00,BTCUSD,3707.11,3710.35,3683.1,3687.1,162.62,601094.36
2019-02-18 09:00,BTCUSD,3694.66,3712.12,3694.66,3707.11,153.97,570295.13
2019-02-18 08:00,BTCUSD,3692.49,3712.08,3690.0,3694.66,159.06,588119.77
2019-02-18 07:00,BTCUSD,3694.99,3725.0,3691.29,3692.49,670.78,2485626.41
2019-02-18 06:00,BTCUSD,3677.05,3697.5,3671.37,3694.99,283.86,1047200.14
2019-02-18 05:00,BTCUSD,3674.12,3677.83,3660.08,3677.05,342.52,1255717.76
2019-02-18 04:00,BTCUSD,3688.01,3691.0,3665.7,3674.12,402.56,1480344.05
2019-02-18 03:00,BTCUSD,3669.6,3693.68,3669.0,3688.01,569.35,2096390.29
2019-02-18 02:00,BTCUSD,3645.12,3677.81,3640.57,3669.6,396.54,1451100.26
2019-02-18 01:00,BTCUSD,3656.17,3733.0,3625.02,3645.12,1721.87,6313761.65
2019-02-18 00:00,BTCUSD,3625.08,3667.79,3616.18,3656.17,609.73,2219267.99
2019-02-17 23:00,BTCUSD,3600.01,3640.7,3600.0,3625.08,794.5,2874841.52
2019-02-17 22:00,BTCUSD,3583.24,3610.01,3583.24,3600.01,406.15,1462266.72
2019-02-17 21:00,BTCUSD,3572.84,3603.46,3572.84,3583.24,566.74,2033872.31
2019-02-17 20:00,BTCUSD,3570.75,3575.0,3570.0,3572.84,160.74,574230.81
2019-02-17 19:00,BTCUSD,3572.99,3575.72,3567.5,3570.75,178.1,635946.83
2019-02-17 18:00,BTCUSD,3575.26,3576.01,3568.0,3572.99,201.01,718116.61
2019-02-17 17:00,BTCUSD,3571.17,3576.99,3570.78,3575.26,189.66,677865.56
2019-02-17 16:00,BTCUSD,3569.99,3575.6,3567.0,3571.17,240.18,857903.56
2019-02-17 15:00,BTCUSD,3575.01,3575.5,3568.43,3569.99,135.8,485245.85
2019-02-17 14:00,BTCUSD,3565.35,3575.79,3565.34,3575.01,107.53,384047.07
2019-02-17 13:00,BTCUSD,3563.01,3570.0,3557.43,3565.35,198.56,707668.6
2019-02-17 12:00,BTCUSD,3581.35,3584.8,3563.0,3563.01,247.44,883814.12
2019-02-17 11:00,BTCUSD,3589.12,3595.89,3581.0,3581.35,141.68,508735.45
2019-02-17 10:00,BTCUSD,3599.45,3675.0,3577.2,3589.12,1044.87,3779936.77
2019-02-17 09:00,BTCUSD,3596.72,3600.3,3596.27,3599.45,18.19,65462.25
2019-02-17 08:00,BTCUSD,3599.29,3601.69,3595.56,3596.72,51.27,184495.7
2019-02-17 07:00,BTCUSD,3596.8,3600.16,3595.53,3599.29,58.49,210444.72
2019-02-17 06:00,BTCUSD,3598.31,3600.14,3593.03,3596.8,119.73,430775.97
2019-02-17 05:00,BTCUSD,3596.46,3598.32,3594.0,3598.31,97.58,350798.56
2019-02-17 04:00,BTCUSD,3590.0,3597.19,3587.56,3596.46,109.65,393796.79
2019-02-17 03:00,BTCUSD,3587.26,3590.89,3587.08,3590.0,86.61,310898.47
2019-02-17 02:00,BTCUSD,3586.87,3590.12,3584.07,3587.26,155.44,557738.97
2019-02-17 01:00,BTCUSD,3582.89,3591.65,3577.26,3586.87,272.39,976727.26
2019-02-17 00:00,BTCUSD,3582.37,3588.09,3577.21,3582.89,199.6,715256.39
2019-02-16 23:00,BTCUSD,3594.12,3594.54,3576.77,3582.37,281.77,1010189.76
2019-02-16 22:00,BTCUSD,3595.75,3597.97,3590.1,3594.12,155.11,557470.61
2019-02-16 21:00,BTCUSD,3598.96,3599.0,3592.29,3595.75,127.63,458849.6
2019-02-16 20:00,BTCUSD,3596.92,3599.0,3593.67,3598.96,169.48,609511.97
2019-02-16 19:00,BTCUSD,3593.51,3598.22,3592.9,3596.92,151.04,543204.29
2019-02-16 18:00,BTCUSD,3591.49,3594.58,3591.48,3593.51,133.6,480044.8
2019-02-16 17:00,BTCUSD,3595.4,3595.94,3588.0,3591.49,146.27,525244.7
2019-02-16 16:00,BTCUSD,3596.5,3606.74,3588.2,3595.4,309.68,1113532.45
2019-02-16 15:00,BTCUSD,3599.48,3602.0,3593.28,3596.5,182.01,654972.54
2019-02-16 14:00,BTCUSD,3597.1,3607.36,3593.7,3599.48,232.34,836196.26
2019-02-16 13:00,BTCUSD,3585.0,3601.85,3584.99,3597.1,220.03,790806.64
2019-02-16 12:00,BTCUSD,3590.1,3604.68,3568.62,3585.0,409.11,1466861.59
2019-02-16 11:00,BTCUSD,3586.45,3590.1,3585.56,3590.1,46.65,167363.02
2019-02-16 10:00,BTCUSD,3586.5,3589.91,3585.53,3586.45,57.06,204664.89
2019-02-16 09:00,BTCUSD,3587.5,3590.1,3584.55,3586.5,86.75,311214.77
2019-02-16 08:00,BTCUSD,3585.01,3590.0,3585.0,3587.5,75.21,269882.46
2019-02-16 07:00,BTCUSD,3581.07,3587.0,3579.05,3585.01,59.79,214177.54
2019-02-16 06:00,BTCUSD,3585.62,3588.02,3581.0,3581.07,132.99,476658.85
2019-02-16 05:00,BTCUSD,3584.8,3590.0,3583.05,3585.62,73.48,263554.96
2019-02-16 04:00,BTCUSD,3587.0,3599.41,3583.75,3584.8,224.71,806975.76
2019-02-16 03:00,BTCUSD,3581.98,3588.0,3581.0,3587.0,280.74,1006089.8
2019-02-16 02:00,BTCUSD,3575.7,3581.98,3572.83,3581.98,203.98,729588.59
2019-02-16 01:00,BTCUSD,3572.77,3578.0,3572.77,3575.7,197.51,706303.16
2019-02-16 00:00,BTCUSD,3566.59,3572.78,3565.5,3572.77,199.87,713140.47
2019-02-15 23:00,BTCUSD,3566.08,3568.13,3561.65,3566.59,199.83,712276.51
2019-02-15 22:00,BTCUSD,3566.22,3566.31,3562.53,3566.08,185.63,661701.87
2019-02-15 21:00,BTCUSD,3566.35,3569.0,3564.92,3566.22,213.67,762256.05
2019-02-15 20:00,BTCUSD,3566.39,3571.33,3565.03,3566.35,313.82,1119721.41
2019-02-15 19:00,BTCUSD,3567.86,3570.0,3565.04,3566.39,320.66,1144198.57
2019-02-15 18:00,BTCUSD,3565.4,3568.05,3564.01,3567.86,257.19,917385.83
2019-02-15 17:00,BTCUSD,3561.38,3567.88,3561.37,3565.4,256.86,915861.51
2019-02-15 16:00,BTCUSD,3557.12,3561.78,3557.12,3561.38,277.09,986229.79
2019-02-15 15:00,BTCUSD,3555.93,3562.79,3545.89,3557.12,569.86,2025300.0
2019-02-15 14:00,BTCUSD,3585.99,3620.22,3546.57,3555.93,1421.78,5093480.83
2019-02-15 13:00,BTCUSD,3582.79,3586.33,3577.91,3585.99,179.88,644501.68
2019-02-15 12:00,BTCUSD,3574.68,3582.8,3572.55,3582.79,90.51,323932.36
2019-02-15 11:00,BTCUSD,3581.92,3599.18,3572.59,3574.68,380.36,1363684.43
2019-02-15 10:00,BTCUSD,3570.66,3584.13,3567.55,3581.92,136.01,486239.91
2019-02-15 09:00,BTCUSD,3576.65,3578.55,3570.65,3570.66,98.77,353162.55
2019-02-15 08:00,BTCUSD,3575.25,3580.34,3575.24,3576.65,185.74,664768.11
2019-02-15 07:00,BTCUSD,3577.6,3577.6,3570.14,3575.25,276.66,988136.22
2019-02-15 06:00,BTCUSD,3575.9,3585.0,3573.27,3577.6,211.05,755136.56
2019-02-15 05:00,BTCUSD,3581.01,3582.0,3575.2,3575.9,121.31,434111.95
2019-02-15 04:00,BTCUSD,3575.52,3585.5,3574.06,3581.01,357.9,1281282.98
2019-02-15 03:00,BTCUSD,3570.53,3578.97,3570.52,3575.52,272.86,975573.71
2019-02-15 02:00,BTCUSD,3569.26,3570.79,3566.31,3570.53,155.82,556060.26
2019-02-15 01:00,BTCUSD,3564.46,3569.26,3563.89,3569.26,166.2,592808.97
2019-02-15 00:00,BTCUSD,3561.5,3569.25,3558.14,3564.46,195.01,695356.01
2019-02-14 23:00,BTCUSD,3566.11,3566.41,3560.42,3561.5,237.96,847895.56
2019-02-14 22:00,BTCUSD,3570.3,3570.48,3562.33,3566.11,256.67,915671.16
2019-02-14 21:00,BTCUSD,3564.51,3575.0,3558.11,3570.3,309.87,1105051.4
2019-02-14 20:00,BTCUSD,3574.99,3575.25,3564.5,3564.51,254.35,907439.73
2019-02-14 19:00,BTCUSD,3575.05,3576.0,3571.26,3574.99,309.11,1104829.61
2019-02-14 18:00,BTCUSD,3571.55,3575.98,3571.23,3575.05,219.43,784402.98
2019-02-14 17:00,BTCUSD,3568.0,3575.86,3566.65,3571.55,268.76,959703.74
2019-02-14 16:00,BTCUSD,3566.0,3578.8,3565.43,3568.0,330.06,1178091.38
2019-02-14 15:00,BTCUSD,3562.49,3570.63,3562.48,3566.0,218.87,780751.65
2019-02-14 14:00,BTCUSD,3563.0,3564.38,3558.63,3562.49,215.75,768360.02
2019-02-14 13:00,BTCUSD,3557.15,3563.39,3557.14,3563.0,224.83,800599.67
2019-02-14 12:00,BTCUSD,3554.98,3561.58,3550.82,3557.15,138.67,493282.43
2019-02-14 11:00,BTCUSD,3560.53,3568.51,3535.1,3554.98,365.42,1297953.13
2019-02-14 10:00,BTCUSD,3570.31,3570.31,3555.43,3560.53,170.29,606596.98
2019-02-14 09:00,BTCUSD,3566.2,3571.78,3564.83,3570.31,153.58,548055.83
2019-02-14 08:00,BTCUSD,3566.6,3574.7,3565.86,3566.2,49.16,175453.77
2019-02-14 07:00,BTCUSD,3576.31,3576.42,3559.0,3566.6,199.03,709586.91
2019-02-14 06:00,BTCUSD,3572.63,3579.02,3571.26,3576.31,85.93,307285.04
2019-02-14 05:00,BTCUSD,3582.0,3585.0,3570.0,3572.63,171.98,615372.38
2019-02-14 04:00,BTCUSD,3573.56,3585.0,3573.56,3582.0,268.35,960446.36
2019-02-14 03:00,BTCUSD,3574.07,3575.96,3572.28,3573.56,169.27,605002.93
2019-02-14 02:00,BTCUSD,3580.79,3582.93,3571.16,3574.07,245.24,877574.82
2019-02-14 01:00,BTCUSD,3584.21,3587.05,3579.27,3580.79,328.93,1178457.07
2019-02-14 00:00,BTCUSD,3576.68,3589.0,3572.43,3584.21,469.79,1682590.17
2019-02-13 23:00,BTCUSD,3570.08,3577.6,3570.07,3576.68,298.04,1065285.83
2019-02-13 22:00,BTCUSD,3571.9,3575.0,3570.0,3570.08,297.13,1061237.32
2019-02-13 21:00,BTCUSD,3566.5,3573.0,3566.49,3571.9,328.02,1171328.85
2019-02-13 20:00,BTCUSD,3570.52,3572.84,3566.0,3566.5,610.6,2180300.61
2019-02-13 19:00,BTCUSD,3582.0,3582.74,3570.51,3570.52,330.86,1183470.46
2019-02-13 18:00,BTCUSD,3578.22,3582.0,3576.56,3582.0,275.62,986308.61
2019-02-13 17:00,BTCUSD,3575.99,3578.22,3575.99,3578.22,227.89,815163.71
2019-02-13 16:00,BTCUSD,3564.0,3577.0,3564.0,3575.99,474.45,1693677.82
2019-02-13 15:00,BTCUSD,3573.03,3575.49,3562.98,3564.0,430.79,1537730.98
2019-02-13 14:00,BTCUSD,3575.3,3578.51,3572.86,3573.03,195.1,697597.76
2019-02-13 13:00,BTCUSD,3581.0,3583.96,3574.01,3575.3,201.57,721860.22
2019-02-13 12:00,BTCUSD,3573.41,3581.0,3568.0,3581.0,179.38,641161.83
2019-02-13 11:00,BTCUSD,3579.01,3580.64,3568.0,3573.41,278.37,994860.99
2019-02-13 10:00,BTCUSD,3580.86,3586.76,3576.03,3579.01,199.93,715697.94
2019-02-13 09:00,BTCUSD,3580.19,3585.0,3576.03,3580.86,122.35,438114.67
2019-02-13 08:00,BTCUSD,3589.76,3593.0,3580.18,3580.19,152.26,546114.46
2019-02-13 07:00,BTCUSD,3597.59,3598.59,3582.0,3589.76,295.21,1059829.14
2019-02-13 06:00,BTCUSD,3602.6,3627.99,3595.48,3597.59,642.28,2318936.02
2019-02-13 05:00,BTCUSD,3594.3,3603.71,3593.3,3602.6,245.08,881695.22
2019-02-13 04:00,BTCUSD,3601.37,3601.96,3591.5,3594.3,288.38,1037255.12
2019-02-13 03:00,BTCUSD,3600.0,3602.05,3594.78,3601.37,208.73,751019.58
2019-02-13 02:00,BTCUSD,3594.2,3600.0,3591.76,3600.0,141.12,507254.98
2019-02-13 01:00,BTCUSD,3595.52,3595.52,3590.25,3594.2,207.51,745699.57
2019-02-13 00:00,BTCUSD,3588.06,3596.25,3585.01,3595.52,219.81,789507.83
2019-02-12 23:00,BTCUSD,3580.17,3594.92,3579.02,3588.06,287.83,1031976.39
2019-02-12 22:00,BTCUSD,3576.38,3585.0,3572.34,3580.17,322.29,1153719.26
2019-02-12 21:00,BTCUSD,3605.66,3606.0,3561.23,3576.38,1038.03,3719331.68
2019-02-12 20:00,BTCUSD,3597.2,3612.43,3597.19,3605.66,453.47,1634385.46
2019-02-12 19:00,BTCUSD,3596.34,3606.43,3593.5,3597.2,575.39,2071223.91
2019-02-12 18:00,BTCUSD,3580.77,3618.77,3580.77,3596.34,539.95,1942765.55
2019-02-12 17:00,BTCUSD,3576.0,3586.91,3575.01,3580.77,211.97,759142.74
2019-02-12 16:00,BTCUSD,3572.89,3583.01,3572.89,3576.0,326.61,1168292.32
2019-02-12 15:00,BTCUSD,3576.69,3580.29,3569.74,3572.89,287.05,1025754.99
2019-02-12 14:00,BTCUSD,3579.0,3579.0,3575.0,3576.69,181.32,648380.6
2019-02-12 13:00,BTCUSD,3580.16,3590.7,3575.0,3579.0,233.53,836226.61
2019-02-12 12:00,BTCUSD,3568.49,3586.64,3567.66,3580.16,239.89,858062.29
2019-02-12 11:00,BTCUSD,3566.51,3572.91,3564.91,3568.49,61.0,217686.21
2019-02-12 10:00,BTCUSD,3565.31,3569.8,3559.5,3566.51,185.36,660373.09
